serial,UniquePsKey_,PsKey_,TpNum_,TpOrigCSDuid,TpDestCSDuid,TpStartTimeExt,trip_week,weekday,,,TpDateExt,Week,TpDayExt,Mon,Tue,Wed,Thu,Fri,Sat,Sun,WeekDay
3126,3830,1453,1,3525005,3525005,1300,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3127,3834,1457,1,3525005,3525005,800,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3128,3834,1457,2,3525005,3525005,1500,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3129,3836,1459,1,3521005,3525005,730,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3130,3836,1459,2,3525005,3521005,1600,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3131,3840,1463,1,3525005,3525005,820,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3132,3840,1463,2,3525005,3525005,1530,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3133,3840,1463,3,3525005,3525005,1840,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3134,3840,1463,4,3525005,3525005,2000,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3135,3841,1464,1,3521005,3521005,840,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3136,3841,1464,2,3521005,3521005,915,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3137,3841,1464,3,3521005,3524001,1315,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3138,3841,1464,4,3524001,3524001,1335,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3139,3841,1464,5,3524001,3524001,1405,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3140,3841,1464,6,3524001,3521005,1535,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3141,3841,1464,7,3521005,3521005,1840,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3142,3841,1464,8,3521005,3521005,2025,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3143,3841,1464,9,3521005,3521005,2155,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3144,3841,1464,10,3521005,3521005,2335,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3145,3841,1464,11,3521005,3521005,2350,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3146,3841,1464,12,3521005,3521005,2420,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3147,3842,1465,1,3521005,3525005,700,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3148,3843,1466,1,3530013,3525005,805,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3149,3844,1467,1,3525005,3521010,1810,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3150,3847,1470,1,3525005,3525005,1800,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3151,3847,1470,2,3525005,3525005,2100,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3152,3848,1471,1,3525005,3524002,1200,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3153,3848,1471,2,3524002,3520005,1300,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3154,3848,1471,3,3520005,3525005,1600,6,4,,,11/8/2019,6,Fri,0,0,0,0,4,0,0,4
3155,3852,1475,1,3521005,3521005,1600,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3156,3852,1475,2,3521005,3521005,1630,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3157,3852,1475,3,3521005,3521005,2000,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3158,3852,1475,4,3521005,3521005,2035,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3159,3852,1475,5,3521005,3521005,2110,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3160,3852,1475,6,3521005,3521005,2300,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3161,3854,1477,1,3525005,3525005,820,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3162,3854,1477,2,3525005,3525005,1700,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3163,3854,1477,3,3525005,3525005,1830,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3164,3854,1477,4,3525005,3525005,2130,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3165,3858,1482,1,3524001,3524002,1200,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3166,3858,1482,2,3524002,3525005,1500,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3167,3858,1482,3,3525005,3524001,2135,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3168,3864,1488,1,3521005,3521005,945,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3169,3864,1488,2,3521005,3524015,1600,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3170,3867,1492,1,3524002,3525005,1400,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3171,3872,1497,1,3524002,3524002,1000,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3172,3872,1497,2,3524002,3524002,1100,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3173,3872,1497,3,3524002,3524002,1200,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3174,3874,1499,1,3523017,3525005,900,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3175,3874,1499,2,3525005,3523017,2600,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3176,3876,1501,1,3525005,3525005,400,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3177,3876,1501,2,3525005,3525005,1300,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3178,3876,1501,3,3525005,3525005,1400,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3179,3876,1501,4,3525005,3525005,1600,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3180,3877,1502,1,3525005,3525005,800,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3181,3877,1502,2,3525005,3525005,1000,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3182,3877,1502,3,3525005,3525005,1300,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3183,3877,1502,4,3525005,3525005,1630,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3184,3877,1502,5,3525005,3525005,1930,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3185,3880,1505,1,3521005,3521005,1632,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3186,3882,1507,1,3520005,3525005,1950,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3187,3884,1509,1,3525005,3525005,1400,7,5,,,11/16/2019,7,Sat,0,0,0,0,0,5,0,5
3188,3884,1509,2,3525005,3525005,1500,7,5,,,11/16/2019,7,Sat,0,0,0,0,0,5,0,5
3189,3885,1511,1,3520005,3520005,1200,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3190,3886,1512,1,3525005,3520005,900,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3191,3886,1512,2,3520005,3520005,1100,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3192,3886,1512,3,3520005,3520005,1330,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3193,3886,1512,4,3520005,3520005,1600,6,5,,,11/9/2019,6,Sat,0,0,0,0,0,5,0,5
3194,3892,1519,1,3518005,3520005,1805,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3195,3892,1519,2,3520005,3525005,1930,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3196,3900,1527,1,3525005,3539036,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3197,3904,1531,1,3525005,3525005,1500,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3198,3905,1532,1,3525005,3525005,800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3199,3907,1534,1,3525005,3521005,944,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3200,3907,1534,2,3521005,3525005,1844,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3201,3910,1537,1,3521005,3521005,1415,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3202,3911,1538,1,3525005,3525005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3203,3911,1538,2,3525005,3525005,1645,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3204,3911,1538,3,3525005,3525005,1800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3205,3913,1541,1,3525005,3525005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3206,3913,1541,2,3525005,3525005,1300,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3207,3913,1541,3,3525005,3525005,1700,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3208,3913,1541,4,3525005,3525005,1900,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3209,3914,1542,1,3525005,3525005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3210,3914,1542,2,3525005,3525005,1500,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3211,3916,1544,1,3524002,3525005,1600,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3212,3916,1544,2,3525005,3525005,2000,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3213,3916,1544,3,3525005,3525005,2400,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3214,3917,1545,1,3525005,3525005,1630,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3215,3917,1545,2,3525005,3525005,2315,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3216,3918,1546,1,3525005,3525005,1330,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3217,3918,1546,2,3525005,3525005,1400,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3218,3918,1546,3,3525005,3525005,1420,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3219,3918,1546,4,3525005,3525005,1430,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3220,3918,1546,5,3525005,3525005,2218,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3221,3918,1546,6,3525005,3525005,2530,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3222,3919,1547,1,3525005,3525005,850,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3223,3919,1547,2,3525005,3525005,900,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3224,3919,1547,3,3525005,3523008,1010,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3225,3920,1548,1,3525005,3525005,930,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3226,3921,1549,1,3518001,3525005,1910,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3227,3922,1550,1,3521005,3525005,1600,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3228,3922,1550,2,3525005,3525005,1640,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3229,3922,1550,3,3525005,3525005,1650,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3230,3922,1550,4,3525005,3525005,1900,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3231,3923,1551,1,3526032,3526043,1600,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3232,3923,1551,2,3526043,3526043,1730,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3233,3923,1551,3,3526043,3526032,1800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3234,3926,1554,1,3525005,3525005,1755,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3235,3927,1555,1,3525005,3521005,825,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3236,3927,1555,2,3521005,3520005,1100,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3237,3927,1555,3,3520005,3521005,1800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3238,3927,1555,4,3521005,3521005,2200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3239,3928,1556,1,3519046,3525005,730,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3240,3928,1556,2,3525005,3525005,2200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3241,3929,1557,1,3525005,3525005,1100,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3242,3929,1557,2,3525005,3525005,1700,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3243,3929,1557,3,3525005,3525005,1800,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3244,3930,1558,1,3525005,3525005,1700,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3245,3930,1558,2,3525005,3525005,1730,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3246,3931,1559,1,3525005,3525005,1021,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3247,3931,1559,2,3525005,3525005,1221,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3248,3931,1559,3,3525005,3525005,1621,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3249,3932,1560,1,3520005,3520005,600,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3250,3933,1561,1,3520005,3525005,1500,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3251,3936,1564,1,3525005,3525005,815,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3252,3936,1564,2,3525005,3525005,1830,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3253,3939,1568,1,3525005,3525005,1000,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3254,3939,1568,2,3525005,3525005,1200,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3255,3939,1568,3,3525005,3525005,1400,7,6,,,11/10/2019,7,Sun,0,0,0,0,0,0,6,6
3256,3940,1569,1,3525005,3525005,1100,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3257,3940,1569,2,3525005,3525005,1330,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3258,3940,1569,3,3525005,3525005,1500,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3259,3942,1571,1,3518005,3525005,740,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3260,3943,1572,1,3525005,3524002,715,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3261,3944,1573,1,3525005,3525005,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3262,3944,1573,2,3525005,3525005,1645,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3263,3944,1573,3,3525005,3525005,1900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3264,3944,1573,4,3525005,3525005,2100,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3265,3944,1573,5,3525005,3525005,2130,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3266,3947,1576,1,3525005,3525005,730,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3267,3947,1576,2,3525005,3525005,1800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3268,3949,1578,1,3525005,3525005,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3269,3949,1578,2,3525005,3525005,1930,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3270,3951,1580,1,3525005,3525005,730,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3271,3952,1581,1,3521005,3521005,810,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3272,3952,1581,2,3521005,3521005,940,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3273,3954,1583,1,3525005,3525005,750,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3274,3954,1583,2,3525005,3525005,1645,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3275,3954,1583,3,3525005,3525005,2030,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3276,3954,1583,4,3525005,3525005,2330,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3277,3957,1586,1,3525005,3525005,600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3278,3957,1586,2,3525005,3525005,1300,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3279,3958,1587,1,3525005,3525005,1030,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3280,3958,1587,2,3525005,3524002,1600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3281,3958,1587,3,3524002,3525005,2145,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3282,3959,1588,1,3524001,3524001,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3283,3960,1589,1,3520005,3525005,600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3284,3960,1589,2,3525005,3520005,1230,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3285,3960,1589,3,3520005,3520005,1800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3286,3961,1590,1,3525005,3525005,1030,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3287,3961,1590,2,3525005,3525005,1130,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3288,3961,1590,3,3525005,3525005,1400,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3289,3961,1590,4,3525005,3525005,1500,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3290,3961,1590,5,3525005,3525005,1730,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3291,3961,1590,6,3525005,3525005,1930,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3292,3963,1592,1,3525005,3525005,1735,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3293,3965,1594,1,3525005,3525005,745,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3294,3965,1594,2,3525005,3525005,950,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3295,3965,1594,3,3525005,3525005,1210,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3296,3965,1594,4,3525005,3525005,1330,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3297,3965,1594,5,3525005,3525005,2000,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3298,3967,1597,1,3525005,3525005,1200,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3299,3969,1599,1,3525005,3525005,1000,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3300,3969,1599,2,3525005,3525005,1700,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3301,3969,1599,3,3525005,3525005,2200,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3302,3970,1600,1,3525005,3525005,1200,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3303,3970,1600,2,3525005,3525005,1240,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3304,3973,1603,1,3525005,3525005,1420,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3305,3973,1603,2,3525005,3525005,1620,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3306,3974,1604,1,3524009,3525005,1020,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3307,3975,1605,1,3525005,3525005,1030,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3308,3975,1605,2,3525005,3525005,1850,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3309,3976,1606,1,3525005,3524002,1200,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3310,3976,1606,2,3524002,3525005,2130,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3311,3977,1607,1,3525005,3521005,1330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3312,3978,1608,1,3520005,3525005,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3313,3978,1608,2,3525005,3520005,1700,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3314,3978,1608,3,3520005,3520005,1900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3315,3979,1609,1,3524002,3525005,815,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3316,3979,1609,2,3525005,3520005,1400,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3317,3979,1609,3,3520005,3524002,1800,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3318,3980,1610,1,3521010,3525005,740,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3319,3981,1611,1,3524001,3525005,1130,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3320,3982,1612,1,3520005,3524002,650,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3321,3982,1612,2,3524002,3520005,1730,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3322,3983,1613,1,3525005,3525005,900,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3323,3983,1613,2,3525005,3525005,1600,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3324,3985,1615,1,3525005,3525005,940,7,0,,,11/11/2019,7,Mon,0,0,0,0,0,0,0,0
3325,3988,1618,1,3525005,3525005,822,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3326,3990,1621,1,3524001,3524001,730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3327,3990,1621,2,3524001,3525005,735,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3328,3990,1621,3,3525005,3524001,810,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3329,3992,1623,1,3521005,3525005,930,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3330,3995,1626,1,3525005,3525005,830,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3331,3995,1626,2,3525005,3525005,915,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3332,3995,1626,3,3525005,3525005,1900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3333,3998,1629,1,3525005,3525005,745,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3334,3998,1629,2,3525005,3525005,910,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3335,3998,1629,3,3525005,3525005,1515,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3336,3998,1629,4,3525005,3525005,1545,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3337,3998,1629,5,3525005,3525005,1645,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3338,3998,1629,6,3525005,3525005,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3339,3999,1630,1,3525005,3525005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3340,4001,1632,1,3525005,3525005,530,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3341,4001,1632,2,3525005,3525005,1730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3342,4001,1632,3,3525005,3525005,2330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3343,4003,1634,1,3525005,3525005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3344,4003,1634,2,3525005,3525005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3345,4003,1634,3,3525005,3525005,1300,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3346,4006,1637,1,3525005,3525005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3347,4007,1638,1,3525005,3525005,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3348,4009,1640,1,3524002,3525005,1125,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
3349,4009,1640,2,3525005,3524002,1630,8,1,,,11/19/2019,8,Tue,0,1,0,0,0,0,0,1
3350,4015,1646,1,3518001,3520005,630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3351,4015,1646,2,3520005,3518001,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3352,4016,1647,1,3525005,3525005,840,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3353,4016,1647,2,3525005,3525005,1230,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3354,4016,1647,3,3525005,3525005,1635,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3355,4016,1647,4,3525005,3525005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3356,4016,1647,5,3525005,3525005,1735,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3357,4016,1647,6,3525005,3525005,1750,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3358,4017,1648,1,3525005,3525005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3359,4017,1648,2,3525005,3520005,1710,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3360,4018,1649,1,3525005,3525005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3361,4018,1649,2,3525005,3525005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3362,4018,1649,3,3525005,3525005,1910,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3363,4018,1649,4,3525005,3525005,2100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3364,4023,1654,1,3524009,3525005,920,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3365,4023,1654,2,3525005,3524009,1720,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3366,4024,1655,1,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3367,4024,1655,2,3520005,3520005,1230,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3368,4024,1655,3,3520005,3525005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
3369,4025,1656,1,3525005,3524001,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
